axis,rff_idx,fair_cfg_idx,seed_idx,post_idx
anova,1890,667,0,8219
anova,1890,667,0,5878
anova,1890,667,1,9910
anova,1890,667,1,8219
anova,1890,667,1,5878
anova,1890,667,2,9910
anova,1890,667,2,8219
anova,1890,667,2,5878
anova,1890,644,0,431
anova,1890,644,0,13
anova,1890,644,0,5952
anova,1890,644,1,431
anova,1890,644,1,13
anova,1890,644,1,5952
anova,1890,644,2,431
anova,1890,644,2,13
anova,1890,644,2,5952
anova,1890,703,0,8772
anova,1890,703,0,2540
anova,1890,703,0,7566
anova,1890,703,1,8772
anova,1890,703,1,2540
anova,1890,703,1,7566
anova,1890,703,2,8772
anova,1890,703,2,2540
anova,1890,703,2,7566
anova,1890,808,0,6380
anova,1890,808,0,9835
anova,1890,808,0,7101
anova,1890,808,1,6380
anova,1890,808,1,9835
anova,1890,808,1,7101
anova,1890,808,2,6380
anova,1890,808,2,9835
anova,1890,808,2,7101
anova,1890,591,0,7084
anova,1890,591,0,5900
anova,1890,591,0,4972
anova,1890,591,1,7084
anova,1890,591,1,5900
anova,1890,591,1,4972
anova,1890,591,2,7084
anova,1890,591,2,5900
anova,1890,591,2,4972
anova,1890,471,0,3329
anova,1890,471,0,3106
anova,1890,471,0,7051
anova,1890,471,1,3329
anova,1890,471,1,3106
anova,1890,471,1,7051
anova,1890,471,2,3329
anova,1890,471,2,3106
anova,1890,471,2,7051
anova,1890,800,0,974
anova,1890,800,0,3816
anova,1890,800,0,6328
anova,1890,800,1,974
anova,1890,800,1,3816
anova,1890,800,1,6328
anova,1890,800,2,974
anova,1890,800,2,3816
anova,1890,800,2,6328
anova,1890,811,0,743
anova,1890,811,0,8621
anova,1890,811,0,4152
anova,1890,811,1,743
anova,1890,811,1,8621
anova,1890,811,1,4152
anova,1890,811,2,743
anova,1890,811,2,8621
anova,1890,811,2,4152
anova,1202,761,0,3277
anova,1202,761,0,7058
anova,1202,761,0,5678
anova,1202,761,1,3277
anova,1202,761,1,7058
anova,1202,761,1,5678
anova,1202,761,2,3277
anova,1202,761,2,7058
anova,1202,761,2,5678
anova,1202,825,0,9983
anova,1202,825,0,5455
anova,1202,825,0,3804
anova,1202,825,1,9983
anova,1202,825,1,5455
anova,1202,825,1,3804
anova,1202,825,2,9983
anova,1202,825,2,5455
anova,1202,825,2,3804
anova,1202,165,0,9292
anova,1202,165,0,4337
anova,1202,165,0,3528
anova,1202,165,1,9292
anova,1202,165,1,4337
anova,1202,165,1,3528
anova,1202,165,2,9292
anova,1202,165,2,4337
anova,1202,165,2,3528
anova,1202,512,0,6200
anova,1202,512,0,5744
anova,1202,512,0,2569
anova,1202,512,1,6200
anova,1202,512,1,5744
anova,1202,512,1,2569
anova,1202,512,2,6200
anova,1202,512,2,5744
anova,1202,512,2,2569
anova,1202,295,0,8101
anova,1202,295,0,8344
anova,1202,295,0,7473
anova,1202,295,1,8101
anova,1202,295,1,8344
anova,1202,295,1,7473
anova,1202,295,2,8101
anova,1202,295,2,8344
anova,1202,295,2,7473
anova,1202,265,0,210
anova,1202,265,0,3125
anova,1202,265,0,4876
anova,1202,265,1,210
anova,1202,265,1,3125
anova,1202,265,1,4876
anova,1202,265,2,210
anova,1202,265,2,3125
anova,1202,265,2,4876
anova,1202,630,0,9895
anova,1202,630,0,8679
anova,1202,630,0,6896
anova,1202,630,1,9895
anova,1202,630,1,8679
anova,1202,630,1,6896
anova,1202,630,2,9895
anova,1202,630,2,8679
anova,1202,630,2,6896
anova,1202,496,0,9995
anova,1202,496,0,585
anova,1202,496,0,4260
anova,1202,496,1,9995
anova,1202,496,1,585
anova,1202,496,1,4260
anova,1202,496,2,9995
anova,1202,496,2,585
anova,1202,496,2,4260
anova,1202,572,0,3207
anova,1202,572,0,9652
anova,1202,572,0,3063
anova,1202,572,1,3207
anova,1202,572,1,9652
anova,1202,572,1,3063
anova,1202,572,2,3207
anova,1202,572,2,9652
anova,1202,572,2,3063
anova,1202,708,0,4442
anova,1202,708,0,8440
anova,1202,708,0,5092
anova,1202,708,1,4442
anova,1202,708,1,8440
anova,1202,708,1,5092
anova,1202,708,2,4442
anova,1202,708,2,8440
anova,1202,708,2,5092
anova,1202,367,0,8394
anova,1202,367,0,7
anova,1202,367,0,3655
anova,1202,367,1,8394
anova,1202,367,1,7
anova,1202,367,1,3655
anova,1202,367,2,8394
anova,1202,367,2,7
anova,1202,367,2,3655
anova,1202,286,0,8427
anova,1202,286,0,2547
anova,1202,286,0,1482
anova,1202,286,1,8427
anova,1202,286,1,2547
anova,1202,286,1,1482
anova,1202,286,2,8427
anova,1202,286,2,2547
anova,1202,286,2,1482
anova,1202,76,0,1904
anova,1202,76,0,8195
anova,1202,76,0,3945
anova,1202,76,1,1904
anova,1202,76,1,8195
anova,1202,76,1,3945
anova,1202,76,2,1904
anova,1202,76,2,8195
anova,1202,76,2,3945
anova,1202,126,0,7919
anova,1202,126,0,4078
anova,1202,126,0,5387
anova,1202,126,1,7919
anova,1202,126,1,4078
anova,1202,126,1,5387
anova,1202,126,2,7919
anova,1202,126,2,4078
anova,1202,126,2,5387
anova,1202,633,0,103
anova,1202,633,0,421
anova,1202,633,0,4942
anova,1202,633,1,103
anova,1202,633,1,421
anova,1202,633,1,4942
anova,1202,633,2,103
anova,1202,633,2,421
anova,1202,633,2,4942
anova,1941,460,0,9399
anova,1941,460,0,32
anova,1941,460,0,2147
anova,1941,460,1,9399
anova,1941,460,1,32
anova,1941,460,1,2147
anova,1941,460,2,9399
anova,1941,460,2,32
anova,1941,460,2,2147
anova,1941,538,0,3136
anova,1941,538,0,4224
anova,1941,538,0,5752
anova,1941,538,1,3136
anova,1941,538,1,4224
anova,1941,538,1,5752
anova,1941,538,2,3136
anova,1941,538,2,4224
anova,1941,538,2,5752
anova,1941,185,0,749
anova,1941,185,0,9470
anova,1941,185,0,79
anova,1941,185,1,749
anova,1941,185,1,9470
anova,1941,185,1,79
anova,1941,185,2,749
anova,1941,185,2,9470
anova,1941,185,2,79
anova,1941,132,0,7729
anova,1941,132,0,5915
anova,1941,132,0,1126
anova,1941,132,1,7729
anova,1941,132,1,5915
anova,1941,132,1,1126
anova,1941,132,2,7729
anova,1941,132,2,5915
anova,1941,132,2,1126
anova,1941,490,0,7031
anova,1941,490,0,1625
anova,1941,490,0,8713
anova,1941,490,1,7031
anova,1941,490,1,1625
anova,1941,490,1,8713
anova,1941,490,2,7031
anova,1941,490,2,1625
anova,1941,490,2,8713
anova,1941,512,0,4010
anova,1941,512,0,5181
anova,1941,512,0,2656
anova,1941,512,1,4010
anova,1941,512,1,5181
anova,1941,512,1,2656
anova,1941,512,2,4010
anova,1941,512,2,5181
anova,1941,512,2,2656
anova,1941,549,0,8468
anova,1941,549,0,537
anova,1941,549,0,642
anova,1941,549,1,8468
anova,1941,549,1,537
anova,1941,549,1,642
anova,1941,549,2,8468
anova,1941,549,2,537
anova,1941,549,2,642
anova,1941,641,0,5717
anova,1941,641,0,8270
anova,1941,641,0,8949
anova,1941,641,1,5717
anova,1941,641,1,8270
anova,1941,641,1,8949
anova,1941,641,2,5717
anova,1941,641,2,8270
anova,1941,641,2,8949
anova,1941,738,0,7152
anova,1941,738,0,2740
anova,1941,738,0,5693
anova,1941,738,1,7152
anova,1941,738,1,2740
anova,1941,738,1,5693
anova,1941,738,2,7152
anova,1941,738,2,2740
anova,1941,738,2,5693
anova,1941,452,0,8244
anova,1941,452,0,2273
anova,1941,452,0,5381
anova,1941,452,1,8244
anova,1941,452,1,2273
anova,1941,452,1,5381
anova,1941,452,2,8244
anova,1941,452,2,2273
anova,1941,452,2,5381
anova,1941,68,0,9024
anova,1941,68,0,4178
anova,1941,68,0,1748
anova,1941,68,1,9024
anova,1941,68,1,4178
anova,1941,68,1,1748
anova,1941,68,2,9024
anova,1941,68,2,4178
anova,1941,68,2,1748
anova,1941,9,0,4264
anova,1941,9,0,282
anova,1941,9,0,3645
anova,1941,9,1,4264
anova,1941,9,1,282
anova,1941,9,1,3645
anova,1941,9,2,4264
anova,1941,9,2,282
anova,1941,9,2,3645
anova,1941,613,0,6260
anova,1941,613,0,9014
anova,1941,613,0,9662
anova,1941,613,1,6260
anova,1941,613,1,9014
anova,1941,613,1,9662
anova,1941,613,2,6260
anova,1941,613,2,9014
anova,1941,613,2,9662
anova,1941,434,0,2809
anova,1941,434,0,2731
anova,1941,434,0,6515
anova,1941,434,1,2809
anova,1941,434,1,2731
anova,1941,434,1,6515
anova,1941,434,2,2809
anova,1941,434,2,2731
anova,1941,434,2,6515
anova,1941,150,0,9711
anova,1941,150,0,1893
anova,1941,150,0,2592
anova,1941,150,1,9711
anova,1941,150,1,1893
anova,1941,150,1,2592
anova,1941,150,2,9711
anova,1941,150,2,1893
anova,1941,150,2,2592
anova,1826,408,0,1509
anova,1826,408,0,677
anova,1826,408,0,9622
anova,1826,408,1,1509
anova,1826,408,1,677
anova,1826,408,1,9622
anova,1826,408,2,1509
anova,1826,408,2,677
anova,1826,408,2,9622
anova,1826,664,0,8396
anova,1826,664,0,6782
anova,1826,664,0,786
anova,1826,664,1,8396
anova,1826,664,1,6782
anova,1826,664,1,786
anova,1826,664,2,8396
anova,1826,664,2,6782
anova,1826,664,2,786
anova,1826,827,0,3658
anova,1826,827,0,9633
anova,1826,827,0,7402
anova,1826,827,1,3658
anova,1826,827,1,9633
anova,1826,827,1,7402
anova,1826,827,2,3658
anova,1826,827,2,9633
anova,1826,827,2,7402
anova,1826,55,0,5293
anova,1826,55,0,8295
anova,1826,55,0,2091
anova,1826,55,1,5293
anova,1826,55,1,8295
anova,1826,55,1,2091
anova,1826,55,2,5293
anova,1826,55,2,8295
anova,1826,55,2,2091
anova,1826,655,0,9697
anova,1826,655,0,6381
anova,1826,655,0,6349
anova,1826,655,1,9697
anova,1826,655,1,6381
anova,1826,655,1,6349
anova,1826,655,2,9697
anova,1826,655,2,6381
anova,1826,655,2,6349
anova,1826,2,0,4735
anova,1826,2,0,9621
anova,1826,2,0,4387
anova,1826,2,1,4735
anova,1826,2,1,9621
anova,1826,2,1,4387
anova,1826,2,2,4735
anova,1826,2,2,9621
anova,1826,2,2,4387
anova,1826,725,0,3518
anova,1826,725,0,9137
anova,1826,725,0,8147
anova,1826,725,1,3518
anova,1826,725,1,9137
anova,1826,725,1,8147
anova,1826,725,2,3518
anova,1826,725,2,9137
anova,1826,725,2,8147
anova,1826,620,0,1607
anova,1826,620,0,9082
anova,1826,620,0,3223
anova,1826,620,1,1607
anova,1826,620,1,9082
anova,1826,620,1,3223
anova,1826,620,2,1607
anova,1826,620,2,9082
anova,1826,620,2,3223
anova,1826,238,0,9717
anova,1826,238,0,1328
anova,1826,238,0,4627
anova,1826,238,1,9717
anova,1826,238,1,1328
anova,1826,238,1,4627
anova,1826,238,2,9717
anova,1826,238,2,1328
anova,1826,238,2,4627
anova,1826,791,0,5031
anova,1826,791,0,4580
anova,1826,791,0,6889
anova,1826,791,1,5031
anova,1826,791,1,4580
anova,1826,791,1,6889
anova,1826,791,2,5031
anova,1826,791,2,4580
anova,1826,791,2,6889
anova,1826,799,0,6661
anova,1826,799,0,8753
anova,1826,799,0,8961
anova,1826,799,1,6661
anova,1826,799,1,8753
anova,1826,799,1,8961
anova,1826,799,2,6661
anova,1826,799,2,8753
anova,1826,799,2,8961
anova,1826,454,0,6686
anova,1826,454,0,364
anova,1826,454,0,1903
anova,1826,454,1,6686
anova,1826,454,1,364
anova,1826,454,1,1903
anova,1826,454,2,6686
anova,1826,454,2,364
anova,1826,454,2,1903
anova,1826,284,0,2045
anova,1826,284,0,258
anova,1826,284,0,6106
anova,1826,284,1,2045
anova,1826,284,1,258
anova,1826,284,1,6106
anova,1826,284,2,2045
anova,1826,284,2,258
anova,1826,284,2,6106
anova,1826,123,0,2611
anova,1826,123,0,6605
anova,1826,123,0,7534
anova,1826,123,1,2611
anova,1826,123,1,6605
anova,1826,123,1,7534
anova,1826,123,2,2611
anova,1826,123,2,6605
anova,1826,123,2,7534
anova,1826,641,0,9876
anova,1826,641,0,9915
anova,1826,641,0,6629
anova,1826,641,1,9876
anova,1826,641,1,9915
anova,1826,641,1,6629
anova,1826,641,2,9876
anova,1826,641,2,9915
anova,1826,641,2,6629
anova,1389,791,0,1143
anova,1389,791,0,2080
anova,1389,791,0,1118
anova,1389,791,1,1143
anova,1389,791,1,2080
anova,1389,791,1,1118
anova,1389,791,2,1143
anova,1389,791,2,2080
anova,1389,791,2,1118
anova,1389,155,0,4912
anova,1389,155,0,3340
anova,1389,155,0,323
anova,1389,155,1,4912
anova,1389,155,1,3340
anova,1389,155,1,323
anova,1389,155,2,4912
anova,1389,155,2,3340
anova,1389,155,2,323
anova,1389,764,0,134
anova,1389,764,0,9118
anova,1389,764,0,6801
anova,1389,764,1,134
anova,1389,764,1,9118
anova,1389,764,1,6801
anova,1389,764,2,134
anova,1389,764,2,9118
anova,1389,764,2,6801
anova,1389,335,0,8736
anova,1389,335,0,5876
anova,1389,335,0,4889
anova,1389,335,1,8736
anova,1389,335,1,5876
anova,1389,335,1,4889
anova,1389,335,2,8736
anova,1389,335,2,5876
anova,1389,335,2,4889
anova,1389,626,0,6457
anova,1389,626,0,600
anova,1389,626,0,7323
anova,1389,626,1,6457
anova,1389,626,1,600
anova,1389,626,1,7323
anova,1389,626,2,6457
anova,1389,626,2,600
anova,1389,626,2,7323
anova,1389,313,0,7155
anova,1389,313,0,2411
anova,1389,313,0,3468
anova,1389,313,1,7155
anova,1389,313,1,2411
anova,1389,313,1,3468
anova,1389,313,2,7155
anova,1389,313,2,2411
anova,1389,313,2,3468
anova,1389,532,0,3741
anova,1389,532,0,5974
anova,1389,532,0,1868
anova,1389,532,1,3741
anova,1389,532,1,5974
anova,1389,532,1,1868
anova,1389,532,2,3741
anova,1389,532,2,5974
anova,1389,532,2,1868
anova,1389,373,0,7972
anova,1389,373,0,2360
anova,1389,373,0,8842
anova,1389,373,1,7972
anova,1389,373,1,2360
anova,1389,373,1,8842
anova,1389,373,2,7972
anova,1389,373,2,2360
anova,1389,373,2,8842
anova,1389,304,0,3332
anova,1389,304,0,7636
anova,1389,304,0,6525
anova,1389,304,1,3332
anova,1389,304,1,7636
anova,1389,304,1,6525
anova,1389,304,2,3332
anova,1389,304,2,7636
anova,1389,304,2,6525
anova,1389,22,0,156
anova,1389,22,0,7683
anova,1389,22,0,7700
anova,1389,22,1,156
anova,1389,22,1,7683
anova,1389,22,1,7700
anova,1389,22,2,156
anova,1389,22,2,7683
anova,1389,22,2,7700
anova,1389,517,0,4846
anova,1389,517,0,3332
anova,1389,517,0,4926
anova,1389,517,1,4846
anova,1389,517,1,3332
anova,1389,517,1,4926
anova,1389,517,2,4846
anova,1389,517,2,3332
anova,1389,517,2,4926
anova,1389,146,0,7834
anova,1389,146,0,8820
anova,1389,146,0,2325
anova,1389,146,1,7834
anova,1389,146,1,8820
anova,1389,146,1,2325
anova,1389,146,2,7834
anova,1389,146,2,8820
anova,1389,146,2,2325
anova,1389,519,0,4470
anova,1389,519,0,6641
anova,1389,519,0,3923
anova,1389,519,1,4470
anova,1389,519,1,6641
anova,1389,519,1,3923
anova,1389,519,2,4470
anova,1389,519,2,6641
anova,1389,519,2,3923
anova,1389,740,0,9291
anova,1389,740,0,127
anova,1389,740,0,2019
anova,1389,740,1,9291
anova,1389,740,1,127
anova,1389,740,1,2019
anova,1389,740,2,9291
anova,1389,740,2,127
anova,1389,740,2,2019
anova,1389,547,0,8083
anova,1389,547,0,9673
anova,1389,547,0,645
anova,1389,547,1,8083
anova,1389,547,1,9673
anova,1389,547,1,645
anova,1389,547,2,8083
anova,1389,547,2,9673
anova,1389,547,2,645
anova,224,623,0,6351
anova,224,623,0,2555
anova,224,623,0,2063
anova,224,623,1,6351
anova,224,623,1,2555
anova,224,623,1,2063
anova,224,623,2,6351
anova,224,623,2,2555
anova,224,623,2,2063
anova,224,794,0,7002
anova,224,794,0,2418
anova,224,794,0,7220
anova,224,794,1,7002
anova,224,794,1,2418
anova,224,794,1,7220
anova,224,794,2,7002
anova,224,794,2,2418
anova,224,794,2,7220
anova,224,569,0,58
anova,224,569,0,5924
anova,224,569,0,968
anova,224,569,1,58
anova,224,569,1,5924
anova,224,569,1,968
anova,224,569,2,58
anova,224,569,2,5924
anova,224,569,2,968
anova,224,229,0,5065
anova,224,229,0,3401
anova,224,229,0,416
anova,224,229,1,5065
anova,224,229,1,3401
anova,224,229,1,416
anova,224,229,2,5065
anova,224,229,2,3401
anova,224,229,2,416
anova,224,168,0,3943
anova,224,168,0,4243
anova,224,168,0,2281
anova,224,168,1,3943
anova,224,168,1,4243
anova,224,168,1,2281
anova,224,168,2,3943
anova,224,168,2,4243
anova,224,168,2,2281
anova,224,375,0,4381
anova,224,375,0,5497
anova,224,375,0,2307
anova,224,375,1,4381
anova,224,375,1,5497
anova,224,375,1,2307
anova,224,375,2,4381
anova,224,375,2,5497
anova,224,375,2,2307
anova,224,814,0,6399
anova,224,814,0,1528
anova,224,814,0,1113
anova,224,814,1,6399
anova,224,814,1,1528
anova,224,814,1,1113
anova,224,814,2,6399
anova,224,814,2,1528
anova,224,814,2,1113
anova,224,760,0,1476
anova,224,760,0,4207
anova,224,760,0,2387
anova,224,760,1,1476
anova,224,760,1,4207
anova,224,760,1,2387
anova,224,760,2,1476
anova,224,760,2,4207
anova,224,760,2,2387
anova,224,706,0,4485
anova,224,706,0,4862
anova,224,706,0,8801
anova,224,706,1,4485
anova,224,706,1,4862
anova,224,706,1,8801
anova,224,706,2,4485
anova,224,706,2,4862
anova,224,706,2,8801
anova,224,570,0,8569
anova,224,570,0,8147
anova,224,570,0,125
anova,224,570,1,8569
anova,224,570,1,8147
anova,224,570,1,125
anova,224,570,2,8569
anova,224,570,2,8147
anova,224,570,2,125
anova,224,824,0,522
anova,224,824,0,1984
anova,224,824,0,6504
anova,224,824,1,522
anova,224,824,1,1984
anova,224,824,1,6504
anova,224,824,2,522
anova,224,824,2,1984
anova,224,824,2,6504
anova,224,301,0,6227
anova,224,301,0,4200
anova,224,301,0,8986
anova,224,301,1,6227
anova,224,301,1,4200
anova,224,301,1,8986
anova,224,301,2,6227
anova,224,301,2,4200
anova,224,301,2,8986
anova,224,190,0,201
anova,224,190,0,1636
anova,224,190,0,7021
anova,224,190,1,201
anova,224,190,1,1636
anova,224,190,1,7021
anova,224,190,2,201
anova,224,190,2,1636
anova,224,190,2,7021
anova,224,474,0,1432
anova,224,474,0,2659
anova,224,474,0,906
anova,224,474,1,1432
anova,224,474,1,2659
anova,224,474,1,906
anova,224,474,2,1432
anova,224,474,2,2659
anova,224,474,2,906
anova,224,156,0,1807
anova,224,156,0,2090
anova,224,156,0,208
anova,224,156,1,1807
anova,224,156,1,2090
anova,224,156,1,208
anova,224,156,2,1807
anova,224,156,2,2090
anova,224,156,2,208
anova,1753,580,0,8392
anova,1753,580,0,328
anova,1753,580,0,3993
anova,1753,580,1,8392
anova,1753,580,1,328
anova,1753,580,1,3993
anova,1753,580,2,8392
anova,1753,580,2,328
anova,1753,580,2,3993
anova,1753,366,0,851
anova,1753,366,0,3708
anova,1753,366,0,4705
anova,1753,366,1,851
anova,1753,366,1,3708
anova,1753,366,1,4705
anova,1753,366,2,851
anova,1753,366,2,3708
anova,1753,366,2,4705
anova,1753,237,0,1848
anova,1753,237,0,8341
anova,1753,237,0,888
anova,1753,237,1,1848
anova,1753,237,1,8341
anova,1753,237,1,888
anova,1753,237,2,1848
anova,1753,237,2,8341
anova,1753,237,2,888
anova,1753,412,0,4802
anova,1753,412,0,9650
anova,1753,412,0,2614
anova,1753,412,1,4802
anova,1753,412,1,9650
anova,1753,412,1,2614
anova,1753,412,2,4802
anova,1753,412,2,9650
anova,1753,412,2,2614
anova,1753,549,0,1168
anova,1753,549,0,379
anova,1753,549,0,5368
anova,1753,549,1,1168
anova,1753,549,1,379
anova,1753,549,1,5368
anova,1753,549,2,1168
anova,1753,549,2,379
anova,1753,549,2,5368
anova,1753,746,0,335
anova,1753,746,0,3181
anova,1753,746,0,4895
anova,1753,746,1,335
anova,1753,746,1,3181
anova,1753,746,1,4895
anova,1753,746,2,335
anova,1753,746,2,3181
anova,1753,746,2,4895
anova,1753,462,0,6729
anova,1753,462,0,5179
anova,1753,462,0,7367
anova,1753,462,1,6729
anova,1753,462,1,5179
anova,1753,462,1,7367
anova,1753,462,2,6729
anova,1753,462,2,5179
anova,1753,462,2,7367
anova,1753,605,0,111
anova,1753,605,0,5299
anova,1753,605,0,6418
anova,1753,605,1,111
anova,1753,605,1,5299
anova,1753,605,1,6418
anova,1753,605,2,111
anova,1753,605,2,5299
anova,1753,605,2,6418
anova,1753,153,0,4938
anova,1753,153,0,6585
anova,1753,153,0,5482
anova,1753,153,1,4938
anova,1753,153,1,6585
anova,1753,153,1,5482
anova,1753,153,2,4938
anova,1753,153,2,6585
anova,1753,153,2,5482
anova,1753,651,0,2987
anova,1753,651,0,6993
anova,1753,651,0,9217
anova,1753,651,1,2987
anova,1753,651,1,6993
anova,1753,651,1,9217
anova,1753,651,2,2987
anova,1753,651,2,6993
anova,1753,651,2,9217
anova,1753,409,0,8132
anova,1753,409,0,4683
anova,1753,409,0,370
anova,1753,409,1,8132
anova,1753,409,1,4683
anova,1753,409,1,370
anova,1753,409,2,8132
anova,1753,409,2,4683
anova,1753,409,2,370
anova,1753,400,0,4562
anova,1753,400,0,4726
anova,1753,400,0,50
anova,1753,400,1,4562
anova,1753,400,1,4726
anova,1753,400,1,50
anova,1753,400,2,4562
anova,1753,400,2,4726
anova,1753,400,2,50
anova,1753,482,0,7179
anova,1753,482,0,1365
anova,1753,482,0,267
anova,1753,482,1,7179
anova,1753,482,1,1365
anova,1753,482,1,267
anova,1753,482,2,7179
anova,1753,482,2,1365
anova,1753,482,2,267
anova,1753,434,0,543
anova,1753,434,0,3078
anova,1753,434,0,8068
anova,1753,434,1,543
anova,1753,434,1,3078
anova,1753,434,1,8068
anova,1753,434,2,543
anova,1753,434,2,3078
anova,1753,434,2,8068
anova,1753,227,0,5029
anova,1753,227,0,9949
anova,1753,227,0,3691
anova,1753,227,1,5029
anova,1753,227,1,9949
anova,1753,227,1,3691
anova,1753,227,2,5029
anova,1753,227,2,9949
anova,1753,227,2,3691
anova,1306,572,0,2685
anova,1306,572,0,3763
anova,1306,572,0,8886
anova,1306,572,1,2685
anova,1306,572,1,3763
anova,1306,572,1,8886
anova,1306,572,2,2685
anova,1306,572,2,3763
anova,1306,572,2,8886
anova,1306,134,0,8173
anova,1306,134,0,1150
anova,1306,134,0,3641
anova,1306,134,1,8173
anova,1306,134,1,1150
anova,1306,134,1,3641
anova,1306,134,2,8173
anova,1306,134,2,1150
anova,1306,134,2,3641
anova,1306,180,0,7688
anova,1306,180,0,5601
anova,1306,180,0,1411
anova,1306,180,1,7688
anova,1306,180,1,5601
anova,1306,180,1,1411
anova,1306,180,2,7688
anova,1306,180,2,5601
anova,1306,180,2,1411
anova,1306,811,0,2098
anova,1306,811,0,2071
anova,1306,811,0,8327
anova,1306,811,1,2098
anova,1306,811,1,2071
anova,1306,811,1,8327
anova,1306,811,2,2098
anova,1306,811,2,2071
anova,1306,811,2,8327
anova,1306,546,0,4301
anova,1306,546,0,4613
anova,1306,546,0,2705
anova,1306,546,1,4301
anova,1306,546,1,4613
anova,1306,546,1,2705
anova,1306,546,2,4301
anova,1306,546,2,4613
anova,1306,546,2,2705
anova,1306,11,0,7371
anova,1306,11,0,6075
anova,1306,11,0,8675
anova,1306,11,1,7371
anova,1306,11,1,6075
anova,1306,11,1,8675
anova,1306,11,2,7371
anova,1306,11,2,6075
anova,1306,11,2,8675
anova,1306,18,0,3429
anova,1306,18,0,5859
anova,1306,18,0,7831
anova,1306,18,1,3429
anova,1306,18,1,5859
anova,1306,18,1,7831
anova,1306,18,2,3429
anova,1306,18,2,5859
anova,1306,18,2,7831
anova,1306,669,0,4769
anova,1306,669,0,5448
anova,1306,669,0,8633
anova,1306,669,1,4769
anova,1306,669,1,5448
anova,1306,669,1,8633
anova,1306,669,2,4769
anova,1306,669,2,5448
anova,1306,669,2,8633
anova,1306,116,0,9512
anova,1306,116,0,3131
anova,1306,116,0,1078
anova,1306,116,1,9512
anova,1306,116,1,3131
anova,1306,116,1,1078
anova,1306,116,2,9512
anova,1306,116,2,3131
anova,1306,116,2,1078
anova,1306,833,0,7418
anova,1306,833,0,3656
anova,1306,833,0,6671
anova,1306,833,1,7418
anova,1306,833,1,3656
anova,1306,833,1,6671
anova,1306,833,2,7418
anova,1306,833,2,3656
anova,1306,833,2,6671
anova,1306,355,0,6153
anova,1306,355,0,4042
anova,1306,355,0,5771
anova,1306,355,1,6153
anova,1306,355,1,4042
anova,1306,355,1,5771
anova,1306,355,2,6153
anova,1306,355,2,4042
