quantity,basin,python,julia,absdiff,tol,window,ssp,tap_onset_K,in_lit_bracket,first_fire_year,k_c,cm2100_med,cm2100_q05,cm2100_q95,m2300_med,m2300_q05,m2300_q95,lit_lo,lit_hi,in_band,ratio_med,ratio_q05,ratio_q95,g4_cm_med,tap_V_m,tap_tau,within_inventory,m2300_SSP1-2.6_med,tap2100_SSP1-2.6_m,m2300_SSP2-4.5_med,tap2100_SSP2-4.5_m,m2300_SSP5-8.5_med,tap2100_SSP5-8.5_m,g4_rel_to_base,headroom_bind_frac,bands_ok,ratio_ok,g4_ok,all_pass
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,5.656587680636491,5.311771687114602,6.0757447220225105,7.185537173131668,1.75,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.2212016127844858,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,11.727718000766686,10.404135446278099,13.296044900254966,7.185537173131668,2.0,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.533537748517576,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,10.4509508150932,9.339071215213318,11.780538805544689,7.185537173131668,2.0,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.257851855049859,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,8.216320292636622,7.46291122222592,9.117114768650323,7.185537173131668,2.0,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.7744547733274092,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,6.074001278339687,5.668262301363666,6.574808288694849,7.185537173131668,2.0,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.3117832611103475,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,12.853061748386615,11.348976124674406,14.63855704731267,7.185537173131668,2.25,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.776838707769341,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,11.417874821569576,10.14401799303163,12.92723887284868,7.185537173131668,2.25,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.466692077618159,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,8.904820692645433,8.037186078098854,9.93799905612581,7.185537173131668,2.25,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.9228703606804034,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,6.494811118998669,6.022487457591689,7.069993000798792,7.185537173131668,2.25,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.4023649094362092,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,13.98177500683105,12.278636981037865,15.978719631277508,7.185537173131668,2.5,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,3.0201396670211063,0.0,1.0,0.005,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,12.386644301473147,10.95705596476126,14.079628570126037,7.185537173131668,2.5,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.6755323001864597,0.0,1.0,0.005,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,9.589159825536429,8.620134623276398,10.75541701597915,7.185537173131668,2.5,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.0712859480333976,0.0,1.0,0.005,True,True,True,True
tap_cell,high,,,,,,,5.0,True,,1.25,,,,,,,,,,6.916018035736364,6.377564141175336,7.561995045117691,7.185537173131668,2.5,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.4929465577620706,0.0,1.0,0.005,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,3.8445629410072786,3.7035159854238615,3.9543433856668746,7.185537173131668,0.25,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.8278641708449592,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,3.6646225420626672,3.5204967093122193,3.7605246965808163,7.185537173131668,0.25,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.7888500959253706,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,3.3794089249282795,3.2299251070707684,3.4845702979203366,7.185537173131668,0.25,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.7271806581244376,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,3.1173617837420773,2.9601928514190248,3.2468432142417636,7.185537173131668,0.25,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.6713044530524674,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,4.954095561502141,4.711952707985452,5.245791809138017,7.185537173131668,0.5,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.0685982671864631,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,4.594063798355064,4.393212313738686,4.817238403789395,7.185537173131668,0.5,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.9905701173472861,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,4.024275919755555,3.8797067505987584,4.156990661616382,7.185537173131668,0.5,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.8672312417454201,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,3.510827324362036,3.364686898362719,3.61102800876056,7.185537173131668,0.5,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.7554788316014798,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,6.062347792644692,5.658993529336404,6.561167715933181,7.185537173131668,0.75,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.3093323635279672,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,5.523065922513494,5.197842866094324,5.919548664938549,7.185537173131668,0.75,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.1922901387692015,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,4.67127527238716,4.462014486857023,4.908989090625243,7.185537173131668,0.75,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.0072818253664026,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,3.898824330645012,3.7587404918804785,4.0146022589040475,7.185537173131668,0.75,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.8396532101504921,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,7.178178137871992,6.60170397314751,7.877471742312505,7.185537173131668,1.0,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.5500664598694713,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,6.456667282978353,5.990542680910495,7.024882293865644,7.185537173131668,1.0,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.3940101601911172,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,5.315108586464181,5.02320875174243,5.674486327338686,7.185537173131668,1.0,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.147332408987385,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,4.286337940985826,4.124701682884792,4.458462548966921,7.185537173131668,1.0,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.9238275886995044,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,8.292149784736772,7.524965986087075,9.207536899647101,7.185537173131668,1.25,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.7908005562109754,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,7.387845108276601,6.779094342064827,8.131020186666294,7.185537173131668,1.25,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.5957301816130327,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,5.962212578625902,5.573550145003476,6.439160482554969,7.185537173131668,1.25,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.2873829926083675,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,4.674448244643571,4.46494723903419,4.912938664450612,7.185537173131668,1.25,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.0080019672485168,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,9.406048638313523,8.464497161605175,10.535645088963545,7.185537173131668,1.5,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.0315346525524793,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,8.322910027685833,7.550210556283622,9.244316272719203,7.185537173131668,1.5,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.7974502030349482,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,6.611493370255358,6.120183629230948,7.2046807451459145,7.185537173131668,1.5,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.42743357622935,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,5.062380369339761,4.806960851938999,5.375640072412605,7.185537173131668,1.5,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.0921763457975289,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,10.517656756751961,9.395025980882313,11.859834788903237,7.185537173131668,1.75,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.2722687488939837,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,9.256097328254004,8.33385572682643,10.35681309847809,7.185537173131668,1.75,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.9991702244568637,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,7.257583947982101,6.669359934269759,7.973691506374124,7.185537173131668,1.75,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.5674841598503326,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,5.4488184480986455,5.136118362732337,5.835004511474963,7.185537173131668,1.75,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.1763507243465414,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,11.633014567695334,10.324227702477655,13.182748167635813,7.185537173131668,2.0,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.5130028452354876,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,10.188053378441019,9.122591283872206,11.466645441358297,7.185537173131668,2.0,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.200890245878779,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,7.9069786570820275,7.204368372428838,8.746741513533896,7.185537173131668,2.0,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.707534743471315,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,5.838755291411868,5.466347534956625,6.291035861107672,7.185537173131668,2.0,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.2605251028955535,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,12.746930707171135,11.259679048617338,14.511072399841153,7.185537173131668,2.25,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.7537369415769914,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,11.120530300063542,9.89705880581649,12.574971606881343,7.185537173131668,2.25,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.4026102673006946,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,8.55694806401917,7.745468359501971,9.521614974519995,7.185537173131668,2.25,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.8475853270922975,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,6.227607559362317,5.795575138634168,6.755076975427765,7.185537173131668,2.25,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.344699481444566,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,13.862383636823765,12.180685830854173,15.837688614966085,7.185537173131668,2.5,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.994471037918496,0.0,1.0,0.005,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,12.055999253837138,10.679785023456443,13.68739919440224,7.185537173131668,2.5,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.6043302887226103,0.0,1.0,0.005,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,9.20266840326072,8.288852755633696,10.293533378011688,7.185537173131668,2.5,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.98763591071328,0.0,1.0,0.005,True,True,True,True
tap_cell,high,,,,,,,5.5,True,,1.25,,,,,,,,,,6.6182127787321425,6.12583306238358,7.212500135556671,7.185537173131668,2.5,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.4288738599935782,0.0,1.0,0.005,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,3.822705546895867,3.6828989937052623,3.9306765859370385,7.185537173131668,0.25,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.8232430998850132,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,3.61583581379921,3.4718312059467853,3.7112298877167196,7.185537173131668,0.25,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.7782602181324405,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,3.325251461797501,3.1769418248980177,3.4342371518539534,7.185537173131668,0.25,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.7158389459742478,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,3.0778657717580113,2.919919083815077,3.2118073648251597,7.185537173131668,0.25,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.66300389900135,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,4.911592155154985,4.67427322097066,5.193839050743232,7.185537173131668,0.5,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.0593561252665713,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,4.495591605899605,4.311031025627406,4.702924965072216,7.185537173131668,0.5,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.9693903617614259,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,3.9211682099478837,3.780631239928461,4.040620754767215,7.185537173131668,0.5,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.8445478174450405,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,3.4332634921484004,3.2862664824207624,3.5365846274551545,7.185537173131668,0.5,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.738877723499245,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,5.998828229319276,5.604150164324135,6.483985176947089,7.185537173131668,0.75,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.2954691506481293,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,5.37521303191326,5.074385382112215,5.748469052315735,7.185537173131668,0.75,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.1605205053904113,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,4.513490767689785,4.326017583640821,4.723139217221883,7.185537173131668,0.75,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.9732566889158333,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,3.7836676119586103,3.641109079881425,3.88906734732607,7.185537173131668,0.75,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.8147515479971399,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,7.0938762993591435,6.528637024175876,7.773414405645963,7.185537173131668,1.0,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.5315821760296873,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,6.259058777079839,5.82259672496766,6.793051435375088,7.185537173131668,1.0,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.3516506490193967,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,5.1081760833493774,4.8463460308622235,5.429385661872333,7.185537173131668,1.0,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.101965560386626,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,4.1321515327865175,3.9859151498747027,4.280762231288275,7.185537173131668,1.0,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.8906253724950348,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,8.185410269003,7.43680455492778,9.079659233883381,7.185537173131668,1.25,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.7676952014112455,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,7.144911698104,6.572267701825568,7.835846528252371,7.185537173131668,1.25,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.542780792648382,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,5.700717257827195,5.350321845714471,6.12809259176961,7.185537173131668,1.25,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.2306744318574185,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,4.482073409941547,4.299101790989703,4.687395003714261,7.185537173131668,1.25,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,0.9664991969929297,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,9.277448131343053,8.353053727303173,10.38235473842933,7.185537173131668,1.5,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.0038082267928035,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,8.029021455158308,7.3062755349510455,8.89259662726189,7.185537173131668,1.5,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.7339109362773675,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,6.294771133794814,5.854535376026448,6.835076729990464,7.185537173131668,1.5,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.3593833033282114,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,4.831927804429455,4.605932617012812,5.102576428870797,7.185537173131668,1.5,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.042373021490825,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,10.368284343964367,9.270403008413863,11.681730198477851,7.185537173131668,1.75,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.2399212521743617,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,8.914778466797742,8.045581183805645,9.950002710189278,7.185537173131668,1.75,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.9250410799063529,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,6.893349920621086,6.358472141549991,7.535082551614007,7.185537173131668,1.75,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.4880921747990041,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,5.182737992388127,4.909177878432392,5.517541135305256,7.185537173131668,1.75,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.1182468459887198,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,11.461523737968905,10.18037142060342,12.97878236998053,7.185537173131668,2.0,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.47603427755592,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,9.795956288204367,8.79464950204246,11.003561930172157,7.185537173131668,2.0,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.1161712235353383,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,7.4853714788506975,6.861008028800092,8.247201478456773,7.185537173131668,2.0,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.6168010462697968,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,5.531589659874932,5.204984953171649,5.929137011760091,7.185537173131668,2.0,400.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.1941206704866147,0.0,1.0,0.0,False,False,True,False
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,12.556424989556778,11.098919343326557,14.281618540496355,7.185537173131668,2.25,50.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.7121473029374776,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,10.679392868651814,9.530994377908915,12.052046107764188,7.185537173131668,2.25,100.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,2.3073013671643237,0.0,1.0,0.0,True,True,True,True
tap_cell,high,,,,,,,6.0,True,,1.25,,,,,,,,,,8.08269001009402,7.3510894054651175,8.956541295785108,7.185537173131668,2.25,200.0,True,0.12173717018634458,0.0,0.2159683232937821,0.0,1.7455099177405895,0.0,1.0,0.0,True,True,True,True
